,close,datetime,high,low,open,volume,sma_10,sma_30,sma_100,bsh
264,237.18,2020-02-19 18:54:00,237.2,237.16,237.18,24113,237.19005999999982,237.15965000000008,237.1802569999998,hold
265,237.2,2020-02-19 18:55:00,237.21,237.18,237.18,49747,237.1920599999998,237.16228333333342,237.1809569999998,hold
266,237.16,2020-02-19 18:56:00,237.1954,237.16,237.19,13493,237.1855599999998,237.1633500000001,237.1812069999998,hold
267,237.16,2020-02-19 18:57:00,237.1838,237.16,237.18,12287,237.1795599999998,237.1633500000001,237.18110699999983,hold
268,237.1,2020-02-19 18:58:00,237.17,237.07,237.16,74826,237.1685599999998,237.16101666666677,237.18020699999983,hold
269,237.14,2020-02-19 18:59:00,237.15,237.1,237.1,19695,237.1635599999998,237.16001666666676,237.17930699999982,hold
270,237.1899,2020-02-19 19:00:00,237.21,237.03,237.135,102000,237.16452999999973,237.16083333333344,237.17930599999985,hold
271,237.05,2020-02-19 19:01:00,237.175,237.05,237.175,61273,237.15252999999976,237.15650333333346,237.17830599999982,hold
272,237.075,2020-02-19 19:02:00,237.08,237.01,237.05,41289,237.14402999999976,237.1538600000001,237.17735599999986,hold
273,237.1208,2020-02-19 19:03:00,237.15,237.07,237.09,34470,237.13756999999978,237.1542200000001,237.17656499999987,hold
274,237.19,2020-02-19 19:04:00,237.2,237.13,237.13,14637,237.1385699999998,237.15555333333344,237.17666499999984,hold
275,237.24,2020-02-19 19:05:00,237.25,237.16,237.17,58312,237.1425699999998,237.15788666666677,237.17736699999986,hold
276,237.25,2020-02-19 19:06:00,237.2525,237.23,237.23,77908,237.15156999999982,237.16167666666675,237.17796699999988,hold
277,237.28,2020-02-19 19:07:00,237.28,237.24,237.25,54074,237.16356999999985,237.1663433333334,237.17937899999987,hold
278,237.27,2020-02-19 19:08:00,237.31,237.2644,237.275,20232,237.18056999999985,237.17101000000008,237.18077899999986,hold
279,237.29,2020-02-19 19:09:00,237.29,237.25,237.265,28723,237.19556999999986,237.1765100000001,237.18263999999988,hold
280,237.23,2020-02-19 19:10:00,237.29,237.23,237.28,54180,237.19957999999988,237.17981333333339,237.18383999999986,hold
281,237.245,2020-02-19 19:11:00,237.28,237.2316,237.245,38966,237.21907999999985,237.1838133333334,237.18458999999987,hold
282,237.24,2020-02-19 19:12:00,237.26,237.235,237.2473,54001,237.23557999999986,237.1878133333334,237.18498999999989,buy
283,237.25,2020-02-19 19:13:00,237.27,237.235,237.24,10596,237.24849999999984,237.19131333333337,237.18544099999988,hold
284,237.2533,2020-02-19 19:14:00,237.29,237.2525,237.2525,7198,237.2548299999998,237.19448666666673,237.18607299999988,hold
285,237.3064,2020-02-19 19:15:00,237.31,237.255,237.255,10341,237.26146999999983,237.19870000000006,237.1871369999999,hold
286,237.31,2020-02-19 19:16:00,237.33,237.3,237.31,16063,237.26746999999983,237.2015333333334,237.1882369999999,hold
287,237.31,2020-02-19 19:17:00,237.32,237.27,237.3046,53809,237.2704699999998,237.20453333333342,237.18953699999992,hold
288,237.31,2020-02-19 19:18:00,237.31,237.2933,237.305,22718,237.27446999999978,237.20786666666675,237.19103699999994,hold
289,237.2792,2020-02-19 19:19:00,237.305,237.2599,237.305,8231,237.27338999999978,237.2108400000001,237.19212899999994,hold
290,237.23,2020-02-19 19:20:00,237.28,237.22,237.27,21785,237.27338999999978,237.2125000000001,237.19286599999995,hold
291,237.27,2020-02-19 19:21:00,237.3,237.24,237.24,19597,237.2758899999998,237.21583333333345,237.19388699999996,hold
292,237.26,2020-02-19 19:22:00,237.26,237.25,237.26,7481,237.27788999999984,237.21916666666678,237.19478699999996,hold
293,237.2271,2020-02-19 19:23:00,237.255,237.2183,237.255,11609,237.27559999999986,237.22055666666677,237.19535799999997,hold
294,237.25,2020-02-19 19:24:00,237.26,237.2251,237.23,8442,237.27526999999986,237.2228900000001,237.195958,hold
295,237.2323,2020-02-19 19:25:00,237.26,237.22,237.25,4800,237.26785999999987,237.22396666666677,237.19613099999998,hold
296,237.2354,2020-02-19 19:26:00,237.25,237.23,237.2374,9249,237.2603999999999,237.2264800000001,237.195906,hold
297,237.258,2020-02-19 19:27:00,237.26,237.2,237.235,18159,237.2551999999999,237.22974666666676,237.195736,hold
298,237.26,2020-02-19 19:28:00,237.26,237.23,237.2468,12777,237.2501999999999,237.23508000000007,237.19528599999998,hold
299,237.26,2020-02-19 19:29:00,237.28,237.255,237.255,15649,237.24827999999988,237.2390800000001,237.19438599999998,hold
300,237.288,2020-02-19 19:30:00,237.3,237.2532,237.2687,14538,237.25407999999987,237.24235000000004,237.193967,hold
301,237.28,2020-02-19 19:31:00,237.3,237.28,237.2856,10010,237.2550799999999,237.2500166666667,237.19346699999994,hold
302,237.2651,2020-02-19 19:32:00,237.3,237.26,237.287,9988,237.25558999999993,237.25635333333335,237.19281799999993,hold
303,237.26,2020-02-19 19:33:00,237.3,237.26,237.265,8790,237.25887999999995,237.26099333333337,237.1927179999999,hold
304,237.26,2020-02-19 19:34:00,237.28,237.25,237.25,13476,237.25987999999998,237.26332666666673,237.1928179999999,hold
305,237.26,2020-02-19 19:35:00,237.27,237.25,237.25,8755,237.26264999999998,237.26399333333342,237.19291799999988,hold
306,237.29,2020-02-19 19:36:00,237.3,237.2552,237.26,8879,237.26810999999998,237.26532666666674,237.19341799999987,hold
307,237.29,2020-02-19 19:37:00,237.31,237.2757,237.3,14225,237.27131,237.26566000000008,237.19411799999986,hold
308,237.3,2020-02-19 19:38:00,237.3,237.2762,237.29,8150,237.27531,237.2666600000001,237.19491799999986,hold
309,237.29,2020-02-19 19:39:00,237.3,237.2799,237.3,12893,237.27830999999998,237.2666600000001,237.19581799999986,hold
310,237.3075,2020-02-19 19:40:00,237.31,237.2679,237.2923,29498,237.28025999999994,237.26924333333343,237.19679299999984,hold
311,237.312,2020-02-19 19:41:00,237.32,237.295,237.305,26518,237.28345999999993,237.27147666666676,237.1980129999999,hold
312,237.31,2020-02-19 19:42:00,237.32,237.3,237.31,25781,237.2879499999999,237.2738100000001,237.1995129999999,hold
313,237.305,2020-02-19 19:43:00,237.3199,237.3,237.3199,13986,237.29244999999992,237.27564333333345,237.2006629999999,hold
314,237.44,2020-02-19 19:44:00,237.47,237.31,237.31,142166,237.31044999999995,237.28186666666676,237.2032629999999,hold
315,237.41,2020-02-19 19:45:00,237.47,237.39,237.44,101512,237.3254499999999,237.28532000000007,237.2053629999999,hold
316,237.41,2020-02-19 19:46:00,237.43,237.4,237.415,56983,237.3374499999999,237.2886533333334,237.2074089999999,hold
317,237.3899,2020-02-19 19:47:00,237.42,237.37,237.41,44769,237.34743999999992,237.29131666666672,237.2094279999999,hold
318,237.39,2020-02-19 19:48:00,237.4,237.36,237.39,44705,237.35643999999988,237.2939833333334,237.2114279999999,hold
319,237.36,2020-02-19 19:49:00,237.3895,237.3569,237.38,42865,237.3634399999999,237.2966766666667,237.2135779999999,hold
320,237.39,2020-02-19 19:50:00,237.4,237.367,237.367,14871,237.3716899999999,237.30201000000005,237.2163779999999,hold
321,237.39,2020-02-19 19:51:00,237.399,237.365,237.38,7827,237.3794899999999,237.30601000000007,237.2190779999999,hold
322,237.38,2020-02-19 19:52:00,237.39,237.37,237.39,13159,237.38648999999992,237.31001000000006,237.2214779999999,hold
323,237.37,2020-02-19 19:53:00,237.4,237.3679,237.38,23056,237.3929899999999,237.3147733333334,237.2238779999999,hold
324,237.3407,2020-02-19 19:54:00,237.385,237.33,237.38,46198,237.38305999999994,237.3177966666667,237.2259399999999,hold
325,237.29,2020-02-19 19:55:00,237.36,237.29,237.355,58886,237.37105999999994,237.31972000000005,237.22704099999993,hold
326,237.3,2020-02-19 19:56:00,237.3082,237.261,237.29,21282,237.36005999999998,237.3218733333334,237.22836199999992,hold
327,237.31,2020-02-19 19:57:00,237.32,237.3,237.31,15857,237.35206999999997,237.32360666666676,237.22976199999994,hold
328,237.31,2020-02-19 19:58:00,237.32,237.29,237.3,6668,237.34406999999996,237.32527333333343,237.23106199999995,hold
